model,params,WMAE,WMAE_1,WMAE_2,WMAE_3,NAE,NAE_1,NAE_2,NAE_3
LGBMRegressor,ne_150_nl_100_lr_0.05_ld_0_mcw_5_subs_0.8_cstree_1.0_sw_uniform,49.624363,0.095854,19.475987,0.006960,0.483529,0.328051,0.145773,0.009705
LGBMRegressor,ne_150_nl_100_lr_0.05_ld_0_mcw_5_subs_1.0_cstree_1.0_sw_uniform,49.624363,0.095854,19.475987,0.006960,0.483529,0.328051,0.145773,0.009705
LGBMRegressor,ne_150_nl_100_lr_0.05_ld_0.01_mcw_5_subs_0.8_cstree_1.0_sw_uniform,49.689690,0.096138,19.456865,0.006957,0.481091,0.325636,0.145754,0.009701
LGBMRegressor,ne_150_nl_100_lr_0.05_ld_0.01_mcw_5_subs_1.0_cstree_1.0_sw_uniform,49.689690,0.096138,19.456865,0.006957,0.481091,0.325636,0.145754,0.009701
LGBMRegressor,ne_150_nl_400_lr_0.05_ld_0_mcw_5_subs_0.8_cstree_1.0_sw_uniform,46.364657,0.089249,18.291028,0.006494,0.445683,0.301154,0.135469,0.009059
LGBMRegressor,ne_150_nl_400_lr_0.05_ld_0_mcw_5_subs_1.0_cstree_1.0_sw_uniform,46.364657,0.089249,18.291028,0.006494,0.445683,0.301154,0.135469,0.009059
LGBMRegressor,ne_150_nl_400_lr_0.05_ld_0.01_mcw_5_subs_0.8_cstree_1.0_sw_uniform,46.448261,0.089295,18.349932,0.006550,0.444918,0.299788,0.135989,0.009141
LGBMRegressor,ne_150_nl_400_lr_0.05_ld_0.01_mcw_5_subs_1.0_cstree_1.0_sw_uniform,46.448261,0.089295,18.349932,0.006550,0.444918,0.299788,0.135989,0.009141
LGBMRegressor,ne_150_nl_800_lr_0.05_ld_0_mcw_5_subs_0.8_cstree_1.0_sw_uniform,45.585952,0.087722,18.019512,0.006249,0.444641,0.301912,0.134018,0.008711
LGBMRegressor,ne_150_nl_800_lr_0.05_ld_0_mcw_5_subs_1.0_cstree_1.0_sw_uniform,45.585952,0.087722,18.019512,0.006249,0.444641,0.301912,0.134018,0.008711
LGBMRegressor,ne_150_nl_800_lr_0.05_ld_0.01_mcw_5_subs_0.8_cstree_1.0_sw_uniform,45.230868,0.086934,17.894921,0.006278,0.436032,0.295051,0.132218,0.008764
LGBMRegressor,ne_150_nl_800_lr_0.05_ld_0.01_mcw_5_subs_1.0_cstree_1.0_sw_uniform,45.230868,0.086934,17.894921,0.006278,0.436032,0.295051,0.132218,0.008764
LGBMRegressor,ne_100_nl_100_lr_0.1_ld_0_mcw_0.001_subs_0.8_cstree_1.0_sw_uniform,49.586955,0.095432,19.564739,0.006963,0.486687,0.331353,0.145617,0.009717
LGBMRegressor,ne_100_nl_100_lr_0.1_ld_0_mcw_0.001_subs_1.0_cstree_1.0_sw_uniform,49.586955,0.095432,19.564739,0.006963,0.486687,0.331353,0.145617,0.009717
LGBMRegressor,ne_100_nl_100_lr_0.1_ld_0.01_mcw_0.001_subs_0.8_cstree_1.0_sw_uniform,49.358431,0.095219,19.404930,0.006938,0.482183,0.328272,0.144223,0.009688
LGBMRegressor,ne_100_nl_100_lr_0.1_ld_0.01_mcw_0.001_subs_1.0_cstree_1.0_sw_uniform,49.358431,0.095219,19.404930,0.006938,0.482183,0.328272,0.144223,0.009688
LGBMRegressor,ne_100_nl_400_lr_0.1_ld_0_mcw_0.001_subs_0.8_cstree_1.0_sw_uniform,46.229140,0.088867,18.255707,0.006567,0.450172,0.305590,0.135428,0.009154
LGBMRegressor,ne_100_nl_400_lr_0.1_ld_0_mcw_0.001_subs_1.0_cstree_1.0_sw_uniform,46.229140,0.088867,18.255707,0.006567,0.450172,0.305590,0.135428,0.009154
LGBMRegressor,ne_100_nl_400_lr_0.1_ld_0.01_mcw_0.001_subs_0.8_cstree_1.0_sw_uniform,46.743930,0.089625,18.531471,0.006625,0.450723,0.304041,0.137436,0.009246
LGBMRegressor,ne_100_nl_400_lr_0.1_ld_0.01_mcw_0.001_subs_1.0_cstree_1.0_sw_uniform,46.743930,0.089625,18.531471,0.006625,0.450723,0.304041,0.137436,0.009246
LGBMRegressor,ne_100_nl_800_lr_0.1_ld_0_mcw_0.001_subs_0.8_cstree_1.0_sw_uniform,45.430411,0.087943,17.798342,0.006246,0.437321,0.296046,0.132545,0.008729
LGBMRegressor,ne_100_nl_800_lr_0.1_ld_0_mcw_0.001_subs_1.0_cstree_1.0_sw_uniform,45.430411,0.087943,17.798342,0.006246,0.437321,0.296046,0.132545,0.008729
LGBMRegressor,ne_100_nl_800_lr_0.1_ld_0.01_mcw_0.001_subs_0.8_cstree_1.0_sw_uniform,45.753596,0.088997,17.787769,0.006334,0.454319,0.313916,0.131546,0.008857
LGBMRegressor,ne_100_nl_800_lr_0.1_ld_0.01_mcw_0.001_subs_1.0_cstree_1.0_sw_uniform,45.753596,0.088997,17.787769,0.006334,0.454319,0.313916,0.131546,0.008857
LGBMRegressor,ne_150_nl_100_lr_0.1_ld_0_mcw_0.001_subs_0.8_cstree_1.0_sw_uniform,48.914872,0.094415,19.215145,0.006876,0.479843,0.327176,0.143074,0.009593
LGBMRegressor,ne_150_nl_100_lr_0.1_ld_0_mcw_0.001_subs_1.0_cstree_1.0_sw_uniform,48.914872,0.094415,19.215145,0.006876,0.479843,0.327176,0.143074,0.009593
LGBMRegressor,ne_150_nl_100_lr_0.1_ld_0.01_mcw_0.001_subs_0.8_cstree_1.0_sw_uniform,48.689214,0.094163,19.070722,0.006848,0.472784,0.321708,0.141508,0.009568
LGBMRegressor,ne_150_nl_100_lr_0.1_ld_0.01_mcw_0.001_subs_1.0_cstree_1.0_sw_uniform,48.689214,0.094163,19.070722,0.006848,0.472784,0.321708,0.141508,0.009568
LGBMRegressor,ne_150_nl_400_lr_0.1_ld_0_mcw_0.001_subs_0.8_cstree_1.0_sw_uniform,45.361303,0.087315,17.868090,0.006493,0.441204,0.299557,0.132594,0.009053
LGBMRegressor,ne_150_nl_400_lr_0.1_ld_0_mcw_0.001_subs_1.0_cstree_1.0_sw_uniform,45.361303,0.087315,17.868090,0.006493,0.441204,0.299557,0.132594,0.009053
LGBMRegressor,ne_150_nl_400_lr_0.1_ld_0.01_mcw_0.001_subs_0.8_cstree_1.0_sw_uniform,45.758664,0.087774,18.120983,0.006527,0.441179,0.297593,0.134474,0.009112
LGBMRegressor,ne_150_nl_400_lr_0.1_ld_0.01_mcw_0.001_subs_1.0_cstree_1.0_sw_uniform,45.758664,0.087774,18.120983,0.006527,0.441179,0.297593,0.134474,0.009112
LGBMRegressor,ne_150_nl_800_lr_0.1_ld_0_mcw_0.001_subs_0.8_cstree_1.0_sw_uniform,44.758759,0.086723,17.509677,0.006162,0.431222,0.292290,0.130315,0.008617
LGBMRegressor,ne_150_nl_800_lr_0.1_ld_0_mcw_0.001_subs_1.0_cstree_1.0_sw_uniform,44.758759,0.086723,17.509677,0.006162,0.431222,0.292290,0.130315,0.008617
LGBMRegressor,ne_150_nl_800_lr_0.1_ld_0.01_mcw_0.001_subs_0.8_cstree_1.0_sw_uniform,45.079656,0.087700,17.523813,0.006230,0.447709,0.309276,0.129718,0.008715
LGBMRegressor,ne_150_nl_800_lr_0.1_ld_0.01_mcw_0.001_subs_1.0_cstree_1.0_sw_uniform,45.079656,0.087700,17.523813,0.006230,0.447709,0.309276,0.129718,0.008715
LGBMRegressor,ne_100_nl_100_lr_0.1_ld_0_mcw_1_subs_0.8_cstree_1.0_sw_uniform,49.586955,0.095432,19.564739,0.006963,0.486687,0.331353,0.145617,0.009717
LGBMRegressor,ne_100_nl_100_lr_0.1_ld_0_mcw_1_subs_1.0_cstree_1.0_sw_uniform,49.586955,0.095432,19.564739,0.006963,0.486687,0.331353,0.145617,0.009717
LGBMRegressor,ne_100_nl_100_lr_0.1_ld_0.01_mcw_1_subs_0.8_cstree_1.0_sw_uniform,49.358431,0.095219,19.404930,0.006938,0.482183,0.328272,0.144223,0.009688
LGBMRegressor,ne_100_nl_100_lr_0.1_ld_0.01_mcw_1_subs_1.0_cstree_1.0_sw_uniform,49.358431,0.095219,19.404930,0.006938,0.482183,0.328272,0.144223,0.009688
LGBMRegressor,ne_100_nl_400_lr_0.1_ld_0_mcw_1_subs_0.8_cstree_1.0_sw_uniform,46.229140,0.088867,18.255707,0.006567,0.450172,0.305590,0.135428,0.009154
LGBMRegressor,ne_100_nl_400_lr_0.1_ld_0_mcw_1_subs_1.0_cstree_1.0_sw_uniform,46.229140,0.088867,18.255707,0.006567,0.450172,0.305590,0.135428,0.009154
LGBMRegressor,ne_100_nl_400_lr_0.1_ld_0.01_mcw_1_subs_0.8_cstree_1.0_sw_uniform,46.743930,0.089625,18.531471,0.006625,0.450723,0.304041,0.137436,0.009246
LGBMRegressor,ne_100_nl_400_lr_0.1_ld_0.01_mcw_1_subs_1.0_cstree_1.0_sw_uniform,46.743930,0.089625,18.531471,0.006625,0.450723,0.304041,0.137436,0.009246
LGBMRegressor,ne_100_nl_800_lr_0.1_ld_0_mcw_1_subs_0.8_cstree_1.0_sw_uniform,45.430411,0.087943,17.798342,0.006246,0.437321,0.296046,0.132545,0.008729
LGBMRegressor,ne_100_nl_800_lr_0.1_ld_0_mcw_1_subs_1.0_cstree_1.0_sw_uniform,45.430411,0.087943,17.798342,0.006246,0.437321,0.296046,0.132545,0.008729
LGBMRegressor,ne_100_nl_800_lr_0.1_ld_0.01_mcw_1_subs_0.8_cstree_1.0_sw_uniform,45.753596,0.088997,17.787769,0.006334,0.454319,0.313916,0.131546,0.008857
LGBMRegressor,ne_100_nl_800_lr_0.1_ld_0.01_mcw_1_subs_1.0_cstree_1.0_sw_uniform,45.753596,0.088997,17.787769,0.006334,0.454319,0.313916,0.131546,0.008857
LGBMRegressor,ne_150_nl_100_lr_0.1_ld_0_mcw_1_subs_0.8_cstree_1.0_sw_uniform,48.914872,0.094415,19.215145,0.006876,0.479843,0.327176,0.143074,0.009593
LGBMRegressor,ne_150_nl_100_lr_0.1_ld_0_mcw_1_subs_1.0_cstree_1.0_sw_uniform,48.914872,0.094415,19.215145,0.006876,0.479843,0.327176,0.143074,0.009593
LGBMRegressor,ne_150_nl_100_lr_0.1_ld_0.01_mcw_1_subs_0.8_cstree_1.0_sw_uniform,48.689214,0.094163,19.070722,0.006848,0.472784,0.321708,0.141508,0.009568
LGBMRegressor,ne_150_nl_100_lr_0.1_ld_0.01_mcw_1_subs_1.0_cstree_1.0_sw_uniform,48.689214,0.094163,19.070722,0.006848,0.472784,0.321708,0.141508,0.009568
LGBMRegressor,ne_150_nl_400_lr_0.1_ld_0_mcw_1_subs_0.8_cstree_1.0_sw_uniform,45.361303,0.087315,17.868090,0.006493,0.441204,0.299557,0.132594,0.009053
LGBMRegressor,ne_150_nl_400_lr_0.1_ld_0_mcw_1_subs_1.0_cstree_1.0_sw_uniform,45.361303,0.087315,17.868090,0.006493,0.441204,0.299557,0.132594,0.009053
LGBMRegressor,ne_150_nl_400_lr_0.1_ld_0.01_mcw_1_subs_0.8_cstree_1.0_sw_uniform,45.758664,0.087774,18.120983,0.006527,0.441179,0.297593,0.134474,0.009112
LGBMRegressor,ne_150_nl_400_lr_0.1_ld_0.01_mcw_1_subs_1.0_cstree_1.0_sw_uniform,45.758664,0.087774,18.120983,0.006527,0.441179,0.297593,0.134474,0.009112
LGBMRegressor,ne_150_nl_800_lr_0.1_ld_0_mcw_1_subs_0.8_cstree_1.0_sw_uniform,44.758759,0.086723,17.509677,0.006162,0.431222,0.292290,0.130315,0.008617
LGBMRegressor,ne_150_nl_800_lr_0.1_ld_0_mcw_1_subs_1.0_cstree_1.0_sw_uniform,44.758759,0.086723,17.509677,0.006162,0.431222,0.292290,0.130315,0.008617
LGBMRegressor,ne_150_nl_800_lr_0.1_ld_0.01_mcw_1_subs_0.8_cstree_1.0_sw_uniform,45.079656,0.087700,17.523813,0.006230,0.447709,0.309276,0.129718,0.008715
LGBMRegressor,ne_150_nl_800_lr_0.1_ld_0.01_mcw_1_subs_1.0_cstree_1.0_sw_uniform,45.079656,0.087700,17.523813,0.006230,0.447709,0.309276,0.129718,0.008715
LGBMRegressor,ne_100_nl_100_lr_0.1_ld_0_mcw_3_subs_0.8_cstree_1.0_sw_uniform,49.586955,0.095432,19.564739,0.006963,0.486687,0.331353,0.145617,0.009717
LGBMRegressor,ne_100_nl_100_lr_0.1_ld_0_mcw_3_subs_1.0_cstree_1.0_sw_uniform,49.586955,0.095432,19.564739,0.006963,0.486687,0.331353,0.145617,0.009717
LGBMRegressor,ne_100_nl_100_lr_0.1_ld_0.01_mcw_3_subs_0.8_cstree_1.0_sw_uniform,49.358431,0.095219,19.404930,0.006938,0.482183,0.328272,0.144223,0.009688
LGBMRegressor,ne_100_nl_100_lr_0.1_ld_0.01_mcw_3_subs_1.0_cstree_1.0_sw_uniform,49.358431,0.095219,19.404930,0.006938,0.482183,0.328272,0.144223,0.009688
LGBMRegressor,ne_100_nl_400_lr_0.1_ld_0_mcw_3_subs_0.8_cstree_1.0_sw_uniform,46.229140,0.088867,18.255707,0.006567,0.450172,0.305590,0.135428,0.009154
LGBMRegressor,ne_100_nl_400_lr_0.1_ld_0_mcw_3_subs_1.0_cstree_1.0_sw_uniform,46.229140,0.088867,18.255707,0.006567,0.450172,0.305590,0.135428,0.009154
LGBMRegressor,ne_100_nl_400_lr_0.1_ld_0.01_mcw_3_subs_0.8_cstree_1.0_sw_uniform,46.743930,0.089625,18.531471,0.006625,0.450723,0.304041,0.137436,0.009246
LGBMRegressor,ne_100_nl_400_lr_0.1_ld_0.01_mcw_3_subs_1.0_cstree_1.0_sw_uniform,46.743930,0.089625,18.531471,0.006625,0.450723,0.304041,0.137436,0.009246
LGBMRegressor,ne_100_nl_800_lr_0.1_ld_0_mcw_3_subs_0.8_cstree_1.0_sw_uniform,45.430411,0.087943,17.798342,0.006246,0.437321,0.296046,0.132545,0.008729
LGBMRegressor,ne_100_nl_800_lr_0.1_ld_0_mcw_3_subs_1.0_cstree_1.0_sw_uniform,45.430411,0.087943,17.798342,0.006246,0.437321,0.296046,0.132545,0.008729
LGBMRegressor,ne_100_nl_800_lr_0.1_ld_0.01_mcw_3_subs_0.8_cstree_1.0_sw_uniform,45.753596,0.088997,17.787769,0.006334,0.454319,0.313916,0.131546,0.008857
LGBMRegressor,ne_100_nl_800_lr_0.1_ld_0.01_mcw_3_subs_1.0_cstree_1.0_sw_uniform,45.753596,0.088997,17.787769,0.006334,0.454319,0.313916,0.131546,0.008857
LGBMRegressor,ne_150_nl_100_lr_0.1_ld_0_mcw_3_subs_0.8_cstree_1.0_sw_uniform,48.914872,0.094415,19.215145,0.006876,0.479843,0.327176,0.143074,0.009593
LGBMRegressor,ne_150_nl_100_lr_0.1_ld_0_mcw_3_subs_1.0_cstree_1.0_sw_uniform,48.914872,0.094415,19.215145,0.006876,0.479843,0.327176,0.143074,0.009593
LGBMRegressor,ne_150_nl_100_lr_0.1_ld_0.01_mcw_3_subs_0.8_cstree_1.0_sw_uniform,48.689214,0.094163,19.070722,0.006848,0.472784,0.321708,0.141508,0.009568
LGBMRegressor,ne_150_nl_100_lr_0.1_ld_0.01_mcw_3_subs_1.0_cstree_1.0_sw_uniform,48.689214,0.094163,19.070722,0.006848,0.472784,0.321708,0.141508,0.009568
LGBMRegressor,ne_150_nl_400_lr_0.1_ld_0_mcw_3_subs_0.8_cstree_1.0_sw_uniform,45.361303,0.087315,17.868090,0.006493,0.441204,0.299557,0.132594,0.009053
LGBMRegressor,ne_150_nl_400_lr_0.1_ld_0_mcw_3_subs_1.0_cstree_1.0_sw_uniform,45.361303,0.087315,17.868090,0.006493,0.441204,0.299557,0.132594,0.009053
LGBMRegressor,ne_150_nl_400_lr_0.1_ld_0.01_mcw_3_subs_0.8_cstree_1.0_sw_uniform,45.758664,0.087774,18.120983,0.006527,0.441179,0.297593,0.134474,0.009112
LGBMRegressor,ne_150_nl_400_lr_0.1_ld_0.01_mcw_3_subs_1.0_cstree_1.0_sw_uniform,45.758664,0.087774,18.120983,0.006527,0.441179,0.297593,0.134474,0.009112
LGBMRegressor,ne_150_nl_800_lr_0.1_ld_0_mcw_3_subs_0.8_cstree_1.0_sw_uniform,44.758759,0.086723,17.509677,0.006162,0.431222,0.292290,0.130315,0.008617
LGBMRegressor,ne_150_nl_800_lr_0.1_ld_0_mcw_3_subs_1.0_cstree_1.0_sw_uniform,44.758759,0.086723,17.509677,0.006162,0.431222,0.292290,0.130315,0.008617
LGBMRegressor,ne_150_nl_800_lr_0.1_ld_0.01_mcw_3_subs_0.8_cstree_1.0_sw_uniform,45.079656,0.087700,17.523813,0.006230,0.447709,0.309276,0.129718,0.008715
LGBMRegressor,ne_150_nl_800_lr_0.1_ld_0.01_mcw_3_subs_1.0_cstree_1.0_sw_uniform,45.079656,0.087700,17.523813,0.006230,0.447709,0.309276,0.129718,0.008715
LGBMRegressor,ne_100_nl_100_lr_0.1_ld_0_mcw_5_subs_0.8_cstree_1.0_sw_uniform,49.586955,0.095432,19.564739,0.006963,0.486687,0.331353,0.145617,0.009717
LGBMRegressor,ne_100_nl_100_lr_0.1_ld_0_mcw_5_subs_1.0_cstree_1.0_sw_uniform,49.586955,0.095432,19.564739,0.006963,0.486687,0.331353,0.145617,0.009717
LGBMRegressor,ne_100_nl_100_lr_0.1_ld_0.01_mcw_5_subs_0.8_cstree_1.0_sw_uniform,49.358431,0.095219,19.404930,0.006938,0.482183,0.328272,0.144223,0.009688
LGBMRegressor,ne_100_nl_100_lr_0.1_ld_0.01_mcw_5_subs_1.0_cstree_1.0_sw_uniform,49.358431,0.095219,19.404930,0.006938,0.482183,0.328272,0.144223,0.009688
LGBMRegressor,ne_100_nl_400_lr_0.1_ld_0_mcw_5_subs_0.8_cstree_1.0_sw_uniform,46.229140,0.088867,18.255707,0.006567,0.450172,0.305590,0.135428,0.009154
LGBMRegressor,ne_100_nl_400_lr_0.1_ld_0_mcw_5_subs_1.0_cstree_1.0_sw_uniform,46.229140,0.088867,18.255707,0.006567,0.450172,0.305590,0.135428,0.009154
LGBMRegressor,ne_100_nl_400_lr_0.1_ld_0.01_mcw_5_subs_0.8_cstree_1.0_sw_uniform,46.743930,0.089625,18.531471,0.006625,0.450723,0.304041,0.137436,0.009246
LGBMRegressor,ne_100_nl_400_lr_0.1_ld_0.01_mcw_5_subs_1.0_cstree_1.0_sw_uniform,46.743930,0.089625,18.531471,0.006625,0.450723,0.304041,0.137436,0.009246
LGBMRegressor,ne_100_nl_800_lr_0.1_ld_0_mcw_5_subs_0.8_cstree_1.0_sw_uniform,45.430411,0.087943,17.798342,0.006246,0.437321,0.296046,0.132545,0.008729
LGBMRegressor,ne_100_nl_800_lr_0.1_ld_0_mcw_5_subs_1.0_cstree_1.0_sw_uniform,45.430411,0.087943,17.798342,0.006246,0.437321,0.296046,0.132545,0.008729
LGBMRegressor,ne_100_nl_800_lr_0.1_ld_0.01_mcw_5_subs_0.8_cstree_1.0_sw_uniform,45.753596,0.088997,17.787769,0.006334,0.454319,0.313916,0.131546,0.008857
LGBMRegressor,ne_100_nl_800_lr_0.1_ld_0.01_mcw_5_subs_1.0_cstree_1.0_sw_uniform,45.753596,0.088997,17.787769,0.006334,0.454319,0.313916,0.131546,0.008857
LGBMRegressor,ne_150_nl_100_lr_0.1_ld_0_mcw_5_subs_0.8_cstree_1.0_sw_uniform,48.914872,0.094415,19.215145,0.006876,0.479843,0.327176,0.143074,0.009593
LGBMRegressor,ne_150_nl_100_lr_0.1_ld_0_mcw_5_subs_1.0_cstree_1.0_sw_uniform,48.914872,0.094415,19.215145,0.006876,0.479843,0.327176,0.143074,0.009593
LGBMRegressor,ne_150_nl_100_lr_0.1_ld_0.01_mcw_5_subs_0.8_cstree_1.0_sw_uniform,48.689214,0.094163,19.070722,0.006848,0.472784,0.321708,0.141508,0.009568
LGBMRegressor,ne_150_nl_100_lr_0.1_ld_0.01_mcw_5_subs_1.0_cstree_1.0_sw_uniform,48.689214,0.094163,19.070722,0.006848,0.472784,0.321708,0.141508,0.009568
LGBMRegressor,ne_150_nl_400_lr_0.1_ld_0_mcw_5_subs_0.8_cstree_1.0_sw_uniform,45.361303,0.087315,17.868090,0.006493,0.441204,0.299557,0.132594,0.009053
LGBMRegressor,ne_150_nl_400_lr_0.1_ld_0_mcw_5_subs_1.0_cstree_1.0_sw_uniform,45.361303,0.087315,17.868090,0.006493,0.441204,0.299557,0.132594,0.009053
LGBMRegressor,ne_150_nl_400_lr_0.1_ld_0.01_mcw_5_subs_0.8_cstree_1.0_sw_uniform,45.758664,0.087774,18.120983,0.006527,0.441179,0.297593,0.134474,0.009112
LGBMRegressor,ne_150_nl_400_lr_0.1_ld_0.01_mcw_5_subs_1.0_cstree_1.0_sw_uniform,45.758664,0.087774,18.120983,0.006527,0.441179,0.297593,0.134474,0.009112
LGBMRegressor,ne_150_nl_800_lr_0.1_ld_0_mcw_5_subs_0.8_cstree_1.0_sw_uniform,44.758759,0.086723,17.509677,0.006162,0.431222,0.292290,0.130315,0.008617
LGBMRegressor,ne_150_nl_800_lr_0.1_ld_0_mcw_5_subs_1.0_cstree_1.0_sw_uniform,44.758759,0.086723,17.509677,0.006162,0.431222,0.292290,0.130315,0.008617
LGBMRegressor,ne_150_nl_800_lr_0.1_ld_0.01_mcw_5_subs_0.8_cstree_1.0_sw_uniform,45.079656,0.087700,17.523813,0.006230,0.447709,0.309276,0.129718,0.008715
LGBMRegressor,ne_150_nl_800_lr_0.1_ld_0.01_mcw_5_subs_1.0_cstree_1.0_sw_uniform,45.079656,0.087700,17.523813,0.006230,0.447709,0.309276,0.129718,0.008715
LGBMRegressor,ne_100_nl_1600_lr_0.05_ld_0_mcw_0.001_subs_0.8_cstree_0.8_sw_uniform,45.994762,0.087905,18.358719,0.006322,0.455949,0.310649,0.136473,0.008827
LGBMRegressor,ne_100_nl_1600_lr_0.05_ld_0_mcw_0.001_subs_1.0_cstree_0.8_sw_uniform,45.994762,0.087905,18.358719,0.006322,0.455949,0.310649,0.136473,0.008827
LGBMRegressor,ne_100_nl_1600_lr_0.05_ld_0.01_mcw_0.001_subs_0.8_cstree_0.8_sw_uniform,45.992374,0.088198,18.275471,0.006288,0.458789,0.314417,0.135596,0.008776
LGBMRegressor,ne_100_nl_1600_lr_0.05_ld_0.01_mcw_0.001_subs_1.0_cstree_0.8_sw_uniform,45.992374,0.088198,18.275471,0.006288,0.458789,0.314417,0.135596,0.008776
LGBMRegressor,ne_150_nl_1600_lr_0.05_ld_0_mcw_0.001_subs_0.8_cstree_0.8_sw_uniform,45.001608,0.086254,17.887647,0.006189,0.441839,0.300426,0.132762,0.008652
LGBMRegressor,ne_150_nl_1600_lr_0.05_ld_0_mcw_0.001_subs_1.0_cstree_0.8_sw_uniform,45.001608,0.086254,17.887647,0.006189,0.441839,0.300426,0.132762,0.008652
LGBMRegressor,ne_150_nl_1600_lr_0.05_ld_0.01_mcw_0.001_subs_0.8_cstree_0.8_sw_uniform,44.998259,0.086591,17.789623,0.006157,0.441403,0.301050,0.131745,0.008608
LGBMRegressor,ne_150_nl_1600_lr_0.05_ld_0.01_mcw_0.001_subs_1.0_cstree_0.8_sw_uniform,44.998259,0.086591,17.789623,0.006157,0.441403,0.301050,0.131745,0.008608
LGBMRegressor,ne_100_nl_1600_lr_0.05_ld_0_mcw_1_subs_0.8_cstree_0.8_sw_uniform,45.994762,0.087905,18.358719,0.006322,0.455949,0.310649,0.136473,0.008827
LGBMRegressor,ne_100_nl_1600_lr_0.05_ld_0_mcw_1_subs_1.0_cstree_0.8_sw_uniform,45.994762,0.087905,18.358719,0.006322,0.455949,0.310649,0.136473,0.008827
LGBMRegressor,ne_100_nl_1600_lr_0.05_ld_0.01_mcw_1_subs_0.8_cstree_0.8_sw_uniform,45.992374,0.088198,18.275471,0.006288,0.458789,0.314417,0.135596,0.008776
LGBMRegressor,ne_100_nl_1600_lr_0.05_ld_0.01_mcw_1_subs_1.0_cstree_0.8_sw_uniform,45.992374,0.088198,18.275471,0.006288,0.458789,0.314417,0.135596,0.008776
LGBMRegressor,ne_150_nl_1600_lr_0.05_ld_0_mcw_1_subs_0.8_cstree_0.8_sw_uniform,45.001608,0.086254,17.887647,0.006189,0.441839,0.300426,0.132762,0.008652
LGBMRegressor,ne_150_nl_1600_lr_0.05_ld_0_mcw_1_subs_1.0_cstree_0.8_sw_uniform,45.001608,0.086254,17.887647,0.006189,0.441839,0.300426,0.132762,0.008652
LGBMRegressor,ne_150_nl_1600_lr_0.05_ld_0.01_mcw_1_subs_0.8_cstree_0.8_sw_uniform,44.998259,0.086591,17.789623,0.006157,0.441403,0.301050,0.131745,0.008608
LGBMRegressor,ne_150_nl_1600_lr_0.05_ld_0.01_mcw_1_subs_1.0_cstree_0.8_sw_uniform,44.998259,0.086591,17.789623,0.006157,0.441403,0.301050,0.131745,0.008608
LGBMRegressor,ne_100_nl_1600_lr_0.05_ld_0_mcw_3_subs_0.8_cstree_0.8_sw_uniform,45.994762,0.087905,18.358719,0.006322,0.455949,0.310649,0.136473,0.008827
LGBMRegressor,ne_100_nl_1600_lr_0.05_ld_0_mcw_3_subs_1.0_cstree_0.8_sw_uniform,45.994762,0.087905,18.358719,0.006322,0.455949,0.310649,0.136473,0.008827
LGBMRegressor,ne_100_nl_1600_lr_0.05_ld_0.01_mcw_3_subs_0.8_cstree_0.8_sw_uniform,45.992374,0.088198,18.275471,0.006288,0.458789,0.314417,0.135596,0.008776
LGBMRegressor,ne_100_nl_1600_lr_0.05_ld_0.01_mcw_3_subs_1.0_cstree_0.8_sw_uniform,45.992374,0.088198,18.275471,0.006288,0.458789,0.314417,0.135596,0.008776
LGBMRegressor,ne_150_nl_1600_lr_0.05_ld_0_mcw_3_subs_0.8_cstree_0.8_sw_uniform,45.001608,0.086254,17.887647,0.006189,0.441839,0.300426,0.132762,0.008652
LGBMRegressor,ne_150_nl_1600_lr_0.05_ld_0_mcw_3_subs_1.0_cstree_0.8_sw_uniform,45.001608,0.086254,17.887647,0.006189,0.441839,0.300426,0.132762,0.008652
LGBMRegressor,ne_150_nl_1600_lr_0.05_ld_0.01_mcw_3_subs_0.8_cstree_0.8_sw_uniform,44.998259,0.086591,17.789623,0.006157,0.441403,0.301050,0.131745,0.008608
LGBMRegressor,ne_150_nl_1600_lr_0.05_ld_0.01_mcw_3_subs_1.0_cstree_0.8_sw_uniform,44.998259,0.086591,17.789623,0.006157,0.441403,0.301050,0.131745,0.008608
LGBMRegressor,ne_100_nl_1600_lr_0.05_ld_0_mcw_5_subs_0.8_cstree_0.8_sw_uniform,45.994762,0.087905,18.358719,0.006322,0.455949,0.310649,0.136473,0.008827
LGBMRegressor,ne_100_nl_1600_lr_0.05_ld_0_mcw_5_subs_1.0_cstree_0.8_sw_uniform,45.994762,0.087905,18.358719,0.006322,0.455949,0.310649,0.136473,0.008827
LGBMRegressor,ne_100_nl_1600_lr_0.05_ld_0.01_mcw_5_subs_0.8_cstree_0.8_sw_uniform,45.992374,0.088198,18.275471,0.006288,0.458789,0.314417,0.135596,0.008776
LGBMRegressor,ne_100_nl_1600_lr_0.05_ld_0.01_mcw_5_subs_1.0_cstree_0.8_sw_uniform,45.992374,0.088198,18.275471,0.006288,0.458789,0.314417,0.135596,0.008776
LGBMRegressor,ne_150_nl_1600_lr_0.05_ld_0_mcw_5_subs_0.8_cstree_0.8_sw_uniform,45.001608,0.086254,17.887647,0.006189,0.441839,0.300426,0.132762,0.008652
LGBMRegressor,ne_150_nl_1600_lr_0.05_ld_0_mcw_5_subs_1.0_cstree_0.8_sw_uniform,45.001608,0.086254,17.887647,0.006189,0.441839,0.300426,0.132762,0.008652
